Location,Lat,Lon,LocationURL,State
Kulin,-32.67056,118.1531,WA ,
Kulinbah,-29.90653,116.4626,WA ,
Kulitjara Well,-27.02267657,132.4173968,SA ,
Kulitjara,-26.21673047,129.1026581,SA ,
Kulitjara,-27.02267657,132.4173968,SA ,
Kulja,-30.3793,117.3384,WA ,
Kulja,-30.48097,117.2851,WA ,
Kulkami,-35.1576495,140.2820453,SA ,
Kulnura,-33.2318,151.2179,NSW ,
Kulpara,-34.06039118,138.0367531,SA ,
Kulwin,-32.3882,144.9685,NSW ,
Kulyaling,-32.45738,117.0476,WA ,
Kumarina,-25.14201,119.6936,WA ,
Kumarl,-32.78761,121.5551,WA ,
Kumbarning,-31.48931,117.6962,WA ,
Kumminin,-32.02542,118.2362,WA ,
Kunama,-35.5494,148.0982,NSW ,
Kunama,-35.5652,148.0846,NSW ,
Kunamata,-26.51881942,130.3456434,SA ,
Kunanalling,-30.68204,121.0678,WA ,
Kunatjara,-26.34175158,129.0795638,SA ,
Kundabung,-31.20640183,152.8245544,AHO ,
Kundabung,-31.2152,152.8179,NSW ,
Kundana,-30.70204,121.2251,WA ,
Kunden,-34.0149,138.87824,SA ,
Kunderang Lookout,-31.0152,152.2846,NSW ,
Kundibakh,-31.9818,152.2596,NSW ,
Kundip,-33.68902,120.1857,WA ,
Kundle Kundle,-31.84791565,152.5136871,AHO ,
Kundle Kundle,-31.8485,152.5012,NSW ,
Kungala,-29.9485,153.0179,NSW ,
Kungamul,-35.8818,144.9512,NSW ,
Kunghur Creek,-28.4996,153.2404,NSW ,
Kunghur,-28.4652,153.2679,NSW ,
Kunghur,-28.4663,153.2379,NSW ,
Kunine,-31.62793,116.6998,WA ,
Kuniya Number Two,-26.50266136,132.2059946,SA ,
Kunjin,-32.35543,117.7709,WA ,
Kunjin,-32.36043,117.702,WA ,
Kunlara,-34.74053,139.91268,SA ,
Kunmapiti,-26.34292,132.35137,SA ,
Kunmunya,-15.44442,124.7099,WA ,
Kunopia,-28.6652,149.5512,NSW ,
Kunoth,-23.69054,133.880258,NT ,
Kunparrka,-23.337,131.63,NT ,
Kununoppin,-31.11139,117.9189,WA ,
Kununoppin,-31.11152,117.919,WA ,
Kununoppin,-31.14291,117.9665,WA ,
Kununurra Checkpoint,-15.98167,128.9992,WA ,
Kununurra,-15.77273,128.7396,WA ,
Kunytjanu,-26.66069998,129.3708043,SA ,
Kupari,-26.37812459,129.9462336,SA ,
Kuparinna,-26.37812459,129.9462336,SA ,
Kupuru,-26.31497,129.83494,SA ,
Kuri Bay,-15.4822,124.5179,WA ,
Kuringna,-15.03052998,125.3828964,AHO ,
Kuringna,-15.03053,125.3829,WA ,
Kuringup,-33.52127,118.3107,WA ,
Kurmond,-33.5485,150.7012,NSW ,
Kurnalpi,-30.35611,122.0247,WA ,
Kurnalpi,-30.53944,122.2286,WA ,
Kurnell Lookout,-34.0152,151.2179,NSW ,
Kurnell,-34.01088333,151.2051239,AHO ,
Kurnell,-34.0152,151.2012,NSW ,
Kurraba Point,-33.8318,151.2179,NSW ,
Kurrajong Corner,-34.3152,150.0846,NSW ,
Kurrajong East,-33.4985,150.8179,NSW ,
Kurrajong Heights,-33.5318,150.6346,NSW ,
Kurrajong Hills,-33.5485,150.6512,NSW ,
Kurrajong North,-33.5485,150.6512,NSW ,
Kurrajong South,-33.5818,150.6679,NSW ,
Kurrajong,-28.71083,121.1022,WA ,
Kurrajong,-33.5652,150.6679,NSW ,
Kurralta Park Extension,-34.95546,138.56075,SA ,
Kurralta Park Extention,-34.95706,138.56221,SA ,
Kurralta Park,-34.95115,138.56721,SA ,
Kurralta,-34.94817,138.56745,SA ,
Kurrawang,-30.81537,121.3512,WA ,
Kurrenkutten,-32.30153,118.1029,WA ,
Kurri Kurri,-32.8124,151.4873,NSW ,
Kurri Kurri,-32.8147,151.4804,NSW ,
Kurrimine,-17.77902985,146.1022034,AHO ,
Kutjurntari,-24.91831,128.8127,WA ,
Kweda,-32.34738,117.3984,WA ,
Kweda,-32.37682,117.424,WA ,
Kwelkan,-31.1275,118.0272,WA ,
Kwelkan,-31.13806,117.9978,WA ,
Kwinana Beach,-32.24655914,115.7593002,AHO ,
Kwinana Beach,-32.24656,115.7593,WA ,
Kwinana Industrial Area,-32.22767,115.7756,WA ,
Kwinana Town Centre,-32.24628,115.8145,WA ,
Kwinana,-32.23021114,115.7772526,AHO ,
Kwinana,-32.23628,115.8115,WA ,
Kwinana,-32.24655914,115.7593002,AHO ,
Kwinana,-32.24795,115.7579,WA ,
Kwobrup,-33.61433,117.9801,WA ,
Kwolyin,-31.92904,117.7631,WA ,
Kwolyin,-31.97931,117.7381,WA ,
Kyalite,-34.8891,143.5332,NSW ,
Kyalite,-34.9485,143.4679,NSW ,
Kyancutta,-33.1337055,135.5520319,SA ,
Kyancutta,-33.17441856,135.6081041,SA ,
Kyarra,-27.1637,118.7978,WA ,
Kyarran,-29.5818,152.9846,NSW ,
Kybeyan,-36.3485,149.4179,NSW ,
Kybrook Farm,-13.86316,131.82196,NT ,
Kybunga,-33.92171,138.50503,SA ,
Kybybolite,-36.86968504,140.9262471,SA ,
Kydra Reefs,-36.3818,149.3346,NSW ,
Kyeamba,-35.4485,147.6012,NSW ,
Kyeema,-35.2763,138.67307,SA ,
Kyeemagh,-33.9485,151.1596,NSW ,
Kyeemagh,-33.94850159,151.1596069,AHO ,
Kyle Bay,-33.9903,151.1005,NSW ,
Kylietharra,-24.91705,115.2981,WA ,
Kynnumboon,-28.3068,153.3679,NSW ,
Kyogle View,-28.3985,153.0679,NSW ,
Kyogle,-28.6152,153.0012,NSW ,
Kyogle,-28.6255,153.0118,NSW ,
Kyotmunga,-31.56377,116.1001,WA ,
Kyramup,-34.03461,117.8029,WA ,
Kyuga,-32.1985,150.8679,NSW ,
Kywong,-34.9818,146.7346,NSW ,
LAANECOORIE,-36.8246465,143.9129565,VIC ,
LAANG,-38.366746,142.812627,VIC ,
LABERTOUCHE,-38.0267575,145.7974662,VIC ,
LABRADOR,-27.94583321,153.4008331,QLD ,
LABURNUM,-37.8220833,145.14125,VIC ,
LACEBY,-36.4485,146.293713,VIC ,
LACEYS CREEK,-27.23194504,152.7400055,QLD ,
LACON,-25.6,151.25,QLD ,
LADYBROOK,-28.205368,153.040625,QLD ,
LADYS PASS,-36.8215574,144.693234,VIC ,
LADYSMITH,-35.2097165,147.5133105,GA ,
LAEN EAST,-36.3988605,142.905175,VIC ,
LAEN NORTH,-36.3780352,142.8287575,VIC ,
LAEN,-36.4378788,142.7671399,VIC ,
LAEN,-36.4409574,142.8281379,VIC ,
LAEN,-36.4666702,142.8029685,VIC ,
LAGLAN,-22.384722,146.401932,QLD ,
LAGOON POCKET,-26.27777672,152.6833344,QLD ,
LAGUNA QUAYS,-20.6225,148.66583,QLD ,
LAH,-36.1269165,142.421055,VIC ,
LAHARUM (FOOTBALL GROUND) NEIGHBOURHOOD SAFER PLACE,-36.9368575,142.3270333,VIC ,
LAHARUM,-36.9062248,142.3955613,VIC ,
LAHARUM,-36.913882,142.3232513,VIC ,
LAHEYS LOOKOUT,-27.996703,153.18237,QLD ,
LAIDLEY CREEK WEST,-27.66749954,152.3522339,QLD ,
LAIDLEY HEIGHTS,-27.62916756,152.3688965,QLD ,
LAIDLEY NORTH,-27.61222267,152.4075012,QLD ,
LAIDLEY SOUTH,-27.69111061,152.3869476,QLD ,
LAIDLEY,-27.631463,152.393866,GA ,
LAIDLEY,-27.63146301,152.3938541,QLD ,
LAIDLEY,-27.6380558,152.4102783,QLD ,
LAJAMANU,-18.33699,130.63907,GA ,
LAKE BARRINE,-17.24611092,145.6408386,QLD ,
LAKE BENETOOK,-34.2443056,142.1143056,VIC ,
LAKE BOGA,-35.4483315,143.654293,VIC ,
LAKE BOGA,-35.46299,143.63259,GA ,
LAKE BOLAC (RECREATION RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.718748,142.84102,VIC ,
LAKE BOLAC,-37.6984698,142.8354655,VIC ,
LAKE BOLAC,-37.7126,142.83964,GA ,
LAKE BORUMBA,-26.52777672,152.5500031,QLD ,
LAKE BULOKE,-36.3240278,142.9318056,VIC ,
LAKE BUNGA,-37.8625692,148.0379805,VIC ,
LAKE CARGELLIGO,-33.2989075,146.3703225,GA ,
LAKE CATHIE,-31.55183,152.85464,GA ,
LAKE CHARM,-35.5972402,143.8170303,VIC ,
LAKE CLARENDON,-27.52638817,152.3325043,QLD ,
LAKE CONDAH,-38.0850854,141.8568578,VIC ,
LAKE CONDAH,-38.0879534,141.816433,VIC ,
LAKE CONJOLA WEST,-35.26293,150.43306,GA ,
LAKE CONJOLA,-35.26952,150.4898,GA ,
LAKE COOPER,-36.52875,144.7751389,VIC ,
LAKE EACHAM,-17.30277634,145.6452789,QLD ,
LAKE EILDON,-37.1878385,145.9816175,VIC ,
LAKE EPPALOCK,-36.8821248,144.541528,VIC ,
LAKE FYANS,-37.1353532,142.627941,VIC ,
LAKE GARDENS,-37.547531,143.8153915,VIC ,
LAKE GOLDSMITH,-37.5343854,143.3890957,VIC ,
LAKE GRACE,-33.10317,118.46463,GA ,
LAKE HINDMARSH,-36.08875,141.83875,VIC ,
LAKE LONSDALE,-37.0413505,142.6266305,VIC ,
LAKE MACDONALD,-26.389999,152.938614,QLD ,
LAKE MANCHESTER (BRISBANE CITY),-27.436943,152.783051,QLD ,
LAKE MANCHESTER (SOMERSET REGIONAL COUNCIL),-27.47333336,152.7177734,QLD ,
LAKE MARMAL,-36.1048326,143.5349177,VIC ,
LAKE MARMAL,-36.1423643,143.4928662,VIC ,
LAKE MAROON,-28.1883,152.648013,QLD ,
LAKE MARY,-23.116388,150.622498,QLD ,
LAKE MERAN,-35.8853921,143.799057,VIC ,
LAKE MERAN,-35.9224916,143.794016,VIC ,
LAKE MONDURAN,-24.81083298,151.803894,QLD ,
LAKE MUNDI,-37.4874114,141.1024733,VIC ,
LAKE MUNMORAH,-33.19716,151.5824,GA ,
LAKE PLACID,-16.86666667,145.6833333,QLD ,
LAKE POWELL,-34.7143469,142.9421073,VIC ,
LAKE PROSERPINE,-20.415556,148.297791,QLD ,
LAKE ROWAN,-36.2629278,145.9812475,VIC ,
LAKE TABOURIE,-35.43917,150.3983,GA ,
LAKE TINAROO,-17.19722176,145.6269531,QLD ,
LAKE TUTEGONG,-38.7329167,145.8920833,VIC ,
LAKE TYERS BEACH,-37.858,148.08319,GA ,
LAKE TYERS BEACH,-37.858937,148.0643871,VIC ,
LAKE TYERS,-37.841159,148.1213005,VIC ,
LAKE TYRRELL,-35.3403088,142.8365983,VIC ,
LAKE VIEW,-37.5209722,149.7906944,VIC ,
LAKE WELLINGTON,-38.093591,147.3191179,VIC ,
LAKE WENDOUREE,-37.5499085,143.834251,VIC ,
LAKE WIVENHOE,-27.3152771,152.5677795,QLD ,
LAKE WONGAN,-37.604116,143.1483603,VIC ,
LAKEFIELD,-14.775,144.228882,QLD ,
LAKELAND,-15.85902875,144.8566701,QLD ,
LAKELAND,-15.894722,144.798889,QLD ,
LAKES CREEK,-23.374166,150.571381,QLD ,
LAKES ENTRANCE (THE ESPLANADE ROAD AND FORESHORE RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.8797222,147.9911111,VIC ,
LAKES ENTRANCE,-37.8560029,148.0016428,VIC ,
LAKES ENTRANCE,-37.87894,147.99513,GA ,
LAKESIDE,-25.556665,152.109451,QLD ,
LAKESIDE,-37.9304167,145.4593056,VIC ,
LAKEWOOD ESTATE,-36.45772,148.62536,GA ,
LAL LAL,-37.667392,144.0270708,VIC ,
LALBERT ROAD,-35.5334722,143.4323611,VIC ,
LALBERT,-35.6464755,143.4397663,VIC ,
LALLAT NORTH,-36.5659722,142.6720833,VIC ,
LALLAT PLAINS,-36.6398611,142.6768056,VIC ,
LALLAT,-36.5659722,142.6720833,VIC ,
LALLATT PLAINS,-36.6398611,142.6768056,VIC ,
LALLEWOON,-25.05,152.0166667,QLD ,
LALOR,-37.665987,145.0087361,VIC ,
LAMB ISLAND,-27.62617784,153.3796779,QLD ,
LAMB ISLAND,-27.62638855,153.3786163,QLD ,
LAMB RANGE,-17.04777718,145.6886139,QLD ,
LAMEROO,-35.32899,140.5167,GA ,
LAMINGTON,-28.268055,153.024445,QLD ,
LAMMERMOOR,-23.15611,150.7725,QLD ,
LAMPLOUGH,-37.1486385,143.5149486,VIC ,
LANCASTER,-36.2898095,145.1569926,VIC ,
LANCASTER,-36.3169633,145.1281931,VIC ,
LANCE CREEK,-38.5460405,145.6736025,VIC ,
LANCEFIELD (MECHANICS INSTITUTE) NEIGHBOURHOOD SAFER PLACE,-37.276878,144.7355682,VIC ,
LANCEFIELD,-37.2593872,144.7164124,VIC ,
LANCEFIELD,-37.276436,144.732147,GA ,
LANCELIN,-31.02251,115.33651,GA ,
LANDERS SHOOT,-26.715,152.92611,QLD ,
LANDSBOROUGH (RECREATION RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.0070154,143.1366863,VIC ,
LANDSBOROUGH WEST,-37.005407,143.0671738,VIC ,
LANDSBOROUGH WEST,-37.0273539,143.1067537,VIC ,
LANDSBOROUGH,-26.808087,152.963631,GA ,
LANDSBOROUGH,-26.80923874,152.9655087,QLD ,
LANDSBOROUGH,-26.8105545,152.9858398,QLD ,
LANDSBOROUGH,-37.0194908,143.142746,VIC ,
LANEFIELD,-27.658333,152.551392,QLD ,
LANENA,-41.30976,146.96836,GA ,
LANG LANG EAST,-38.269936,145.6599383,VIC ,
LANG LANG,-38.26605,145.5621,GA ,
LANG LANG,-38.2763664,145.5832727,VIC ,
LANG LANG,-38.2997042,145.6181473,VIC ,
LANG LANG,-38.3326238,145.5752819,VIC ,
LANGDON,-21.1,148.7666667,QLD ,
LANGDONS HILL,-37.4158075,144.063832,VIC ,
LANGI KAL KAL,-37.3774505,143.4921385,VIC ,
LANGI LOGAN SOUTH,-37.3851389,142.9193056,VIC ,
LANGI LOGAN,-37.3938255,142.9244957,VIC ,
LANGKOOP,-37.1005795,141.0800238,VIC ,
LANGLANDS,-26.69417,150.98917,QLD ,
LANGLEY FLAT,-25.1,151.2333333,QLD ,
LANGLEY,-23.45,150.4333333,QLD ,
LANGLEY,-25.113611,151.251114,QLD ,
LANGLEY,-37.1509613,144.4976399,VIC ,
LANGLO,-26.03955841,145.7281036,QLD ,
LANGSBOROUGH,-38.6502125,146.6703945,VIC ,
LANGSHAW,-26.30138779,152.5805511,QLD ,
LANGVILLE,-35.8493056,143.8248611,VIC ,
LANGWARRIN SOUTH,-38.1887756,145.1890183,VIC ,
LANGWARRIN,-38.1542408,145.195403,VIC ,
LANNERCOST,-18.61318,145.972214,QLD ,
LANSDOWNE,-25.13083267,146.1647186,QLD ,
LANSDOWNE,-31.78348,152.53479,GA ,
LANSKEY,-20.68849373,139.4984131,QLD ,
LARA LAKE,-38.0223611,144.3956944,VIC ,
LARA,-38.010627,144.414027,VIC ,
LARA,-38.02388,144.40617,GA ,
LARAMBA,-22.53507,132.75462,GA ,
LARAPINTA,-27.640833,153.006393,QLD ,
LARAVALE,-28.09,152.93306,QLD ,
LARDNER,-38.2203143,145.8727319,VIC ,
LARK HILL,-27.5233326,152.5969391,QLD ,
LARPENT,-38.353037,143.5084794,VIC ,
LARRALEA,-38.0580042,143.2486189,VIC ,
LARUNDEL,-35.09375,142.7906944,VIC ,
LASCELLES,-35.5624433,142.6075831,VIC ,
LATIMERS CROSSING,-28.026026,153.29784,QLD ,
LATROBE,-41.2362,146.4172,GA ,
LAUDERDALE,-42.91364,147.48747,GA ,
LAUNCESTON,-41.43876,147.13467,GA ,
LAUNCHING PLACE,-37.78058,145.56834,GA ,
LAUNCHING PLACE,-37.781016,145.5776424,VIC ,
LAURA,-15.450277,144.154999,QLD ,
LAURA,-15.55764274,144.4463926,QLD ,
LAURA,-33.1852,138.30228,GA ,
LAURISTON,-37.2516965,144.3563434,VIC ,
LAVELLE,-28,151.28333,QLD ,
LAVERS HILL,-38.6675133,143.3745456,VIC ,
LAVERTON NORTH,-37.8336565,144.7870159,VIC ,
LAVERTON SOUTH,-37.8795833,144.7668056,VIC ,
LAVERTON WEST,-37.8698611,144.7273611,VIC ,
LAVERTON,-28.62531,122.3994,GA ,
LAVERTON,-37.8580952,144.7739603,VIC ,
LAVERTON,-37.8591985,144.7620815,VIC ,
LAWES,-27.580557,152.324448,QLD ,
LAWGI DAWES,-24.59008376,150.7619094,QLD ,
LAWGI,-24.56666667,150.65,QLD ,
LAWLER,-36.3584025,142.7605396,VIC ,
LAWLER,-36.3801391,142.719749,VIC ,
LAWLOIT,-36.4566027,141.4535251,VIC ,
LAWN HILL (BURKE SHIRE),-18.3896122,138.6184235,QLD ,
LAWN HILL (MOUNT ISA CITY),-18.954445,138.435837,QLD ,
LAWNTON,-27.28194428,152.9824982,QLD ,
LAWRENCE,-29.4921,153.09689,GA ,
LAWRENCE,-37.3248965,143.89737,VIC ,
LAWSON,-33.72064,150.42975,GA ,
LE ROY,-38.3884722,146.5351389,VIC ,
LEAFDALE,-26.23861122,151.7733307,QLD ,
LEAFGOLD,-17.18333333,145.0666667,QLD ,
LEAGHUR,-35.9849,143.8011694,VIC ,
LEARMONTH,-37.4201165,143.7226198,VIC ,
LEARMONTH,-37.42027,143.71494,GA ,
LEAWARRA,-38.1543056,145.1409722,VIC ,
LEDCOURT,-36.982683,142.5599327,VIC ,
LEEMAN,-29.94937,114.9821,GA ,
LEEOR,-36.3901389,141.0604167,VIC ,
LEESONS BEND,-37.8304167,146.18875,VIC ,
LEETON,-34.5516355,146.4057085,GA ,
LEFTHAND BRANCH,-27.78972244,152.2624969,QLD ,
LEGANA,-41.36572,147.04583,GA ,
LEICHARDT,-36.6860599,144.0424962,VIC ,
LEICHARDT,-36.6865803,144.1090413,VIC ,
LEICHHARDT TREE,-23.56666667,148.5333333,QLD ,
LEICHHARDT,-27.623056,152.733612,QLD ,
LEIGH CREEK,-30.59312,138.40486,GA ,
LEIGH CREEK,-37.5606955,143.9615595,VIC ,
LEINSTER,-27.91327,120.69732,GA ,
LEITCHVILLE,-35.9003495,144.31375,VIC ,
LEITCHVILLE,-35.90393,144.30218,GA ,
LEITCHVILLE,-35.9465378,144.2323637,VIC ,
LEITPAR,-35.1023611,142.6404167,VIC ,
LEMNOS,-36.3444515,145.474294,VIC ,
LEMON TREE PASSAGE,-32.73158,152.03718,GA ,
LEMONSIDE,-17.13333333,145.25,QLD ,
LEMONTREE,-27.78333,151.3,QLD ,
LENEVA WEST,-36.2276389,146.8476389,VIC ,
LENEVA,-36.2049062,146.8613303,VIC ,
LENNOX HEAD,-28.79311,153.59392,GA ,
LEONARDS HILL,-37.4127227,144.1410641,VIC ,
LEONARDS,-37.4193056,144.1140278,VIC ,
LEONGATHA NORTH,-38.4246418,145.988553,VIC ,
LEONGATHA SOUTH,-38.5566945,145.868927,VIC ,
LEONGATHA,-38.4720431,145.941754,VIC ,
LEONGATHA,-38.47607,145.94685,GA ,
LEONORA,-28.88509,121.33074,GA ,
LEOPOLD,-38.19001,144.46825,GA ,
LEOPOLD,-38.196493,144.4625513,VIC ,
LEPPINGTON,-33.96826,150.81411,GA ,
LERDERDERG,-37.4999732,144.4120444,VIC ,
LESCHENAULT,-33.25656,115.72232,GA ,
LESLIE DAM,-28.25111198,151.8961029,QLD ,
LESLIE MANOR,-38.1040328,143.367469,VIC ,
LESLIE SPRINGS,-18.3,142.3666667,QLD ,
LESLIE,-28.1724987,151.9166718,QLD ,
LETHBRIDGE POCKET,-24.88333333,148.0166667,QLD ,
LETHBRIDGE,-37.9503345,144.0901063,VIC ,
LETHBRIDGE,-37.96571,144.13574,GA ,
LETHEBROOK,-20.539444,148.647491,QLD ,
LETTER CAMP,-24.1,148.8,QLD ,
LEWISHAM,-42.83413,147.61262,GA ,
LEXTON (TOLL BAR RECREATION RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.2749804,143.5159034,VIC ,
LEXTON,-37.2536745,143.5163855,VIC ,
LEYBURN (SOUTHERN DOWNS REGIONAL COUNCIL),-28.03888893,151.5908356,QLD ,
LEYBURN (TOOWOOMBA REGIONAL),-27.96528,151.61778,QLD ,
LEYBURN,-28.01230213,151.583875,QLD ,
LEYDENS HILL,-23.610834,150.412216,QLD ,
LICOLA NORTH,-37.4949264,146.4853702,VIC ,
LICOLA NORTH,-37.5195894,146.5320395,VIC ,
LICOLA,-37.6027257,146.5927127,VIC ,
LIGHTNING RIDGE,-29.4277905,147.978955,GA ,
LILLICO,-38.123559,145.965336,VIC ,
LILLICUR,-37.1538807,143.5505439,VIC ,
LILLICUR,-37.1697845,143.6006296,VIC ,
LILLIMUR SOUTH,-36.4331944,141.1495833,VIC ,
LILLIMUR,-36.4510081,141.1316591,VIC ,
LILLIPUT,-36.1278089,146.4588307,VIC ,
LILY POND,-18.6,146.1833333,QLD ,
LILYDALE (LAKE PARK) NEIGHBOURHOOD SAFER PLACE,-37.765601,145.35675,VIC ,
LILYDALE (RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.755608,145.349041,VIC ,
LILYDALE,-27.60777855,152.1405487,QLD ,
LILYDALE,-37.7549659,145.3619127,VIC ,
LILYDALE,-41.25027,147.21757,GA ,
LILYVALE (CENTRAL HIGHLANDS REGIONAL),-23.146389,148.439163,QLD ,
LILYVALE (TOOWOOMBA REGIONAL),-27.42694,151.875,QLD ,
LIMA EAST,-36.8141645,145.9634814,VIC ,
LIMA SOUTH,-36.8279881,146.0167835,VIC ,
LIMA SOUTH,-36.8657582,146.0097589,VIC ,
LIMA,-36.749575,145.9487121,VIC ,
LIMEBUSH,-28.63333333,148.5666667,QLD ,
LIMESTONE CREEK,-23.288332,150.565277,QLD ,
LIMESTONE HILL,-27.61666667,152.7666667,QLD ,
LIMESTONE RIDGES (IPSWICH CITY),-27.821945,152.720551,QLD ,
LIMESTONE RIDGES,-27.833889,152.724716,QLD ,
LIMESTONE,-23.661943,150.428894,QLD ,
LIMESTONE,-37.271653,145.5533383,VIC ,
LIMEVALE,-28.74056,151.17556,QLD ,
LIMONITE,-38.4443056,146.1990278,VIC ,
LINDA CORNER,-22.41666667,138.5333333,QLD ,
LINDEN,-27.82650185,146.3881226,QLD ,
LINDEN,-33.72034,150.49586,GA ,
LINDENOW SOUTH,-37.870492,147.419826,VIC ,
LINDENOW,-37.7984866,147.4685566,VIC ,
LINDENOW,-37.80046,147.45977,GA ,
LINDSAY POINT,-34.111948,141.0139798,VIC ,
LINDSAY,-37.6160585,141.0695369,VIC ,
LINDUM,-27.45,153.15,QLD ,
LINGA,-35.1806086,141.6927285,VIC ,
LINK JUNCTION,-37.7884722,146.1231944,VIC ,
LINTHORPE,-27.57111,151.65556,QLD ,
LINTON (RECREATION RESERVE) NEIGHBOURHOOD SAFER PLACE,-37.6833928,143.5680254,VIC ,
LINTON,-37.6494711,143.5232483,VIC ,
LINTON,-37.68634,143.5629,GA ,
LINTON,-37.6925317,143.5552721,VIC ,
LINVILLE,-26.84000015,152.2761078,QLD ,
LINVILLE,-26.84202386,152.2769057,QLD ,
LIONTOWN,-20.41666667,146.0666667,QLD ,
LIPAROO,-34.8085703,142.5811574,VIC ,
LIPTRAP,-38.8215278,145.92875,VIC ,
LISMORE,-28.81328,153.2758,GA ,
LISMORE,-37.95356,143.34623,GA ,
LISMORE,-37.9583046,143.3533165,VIC ,
LITCHFIELD,-36.294601,142.8334145,VIC ,
LITHGOW,-33.48247,150.1363,GA ,
LITTLE BENDIGO,-37.0815278,144.2304167,VIC ,
LITTLE COLAC,-38.5256944,143.9798611,VIC ,
LITTLE DESERT,-36.4937078,141.7522486,VIC ,
LITTLE FIGHTING CAMP,-25.3,151.4,QLD ,
LITTLE GROVE,-35.06803,117.87197,GA ,
LITTLE HAMPTON,-37.361461,144.2930481,VIC ,
LITTLE HARD HILLS,-37.7581944,143.7823611,VIC ,
LITTLE MOUNTAIN,-26.78555489,153.0927734,QLD ,
LITTLE MULGRAVE,-17.13611031,145.715271,QLD ,
LITTLE RIVER,-37.9334883,144.5126927,VIC ,
LITTLE RIVER,-37.9350932,144.43667,VIC ,
LITTLE SNOWY CREEK,-36.5079167,147.2301389,VIC ,
LITTLEMORE,-24.43333333,151.3333333,QLD ,
LITTLES CROSSING,-23.86666667,150.2166667,QLD ,
LIVINGSTON,-38.4784722,146.3465278,VIC ,
LIZARD,-14.754444,145.339996,QLD ,
LLANARTH,-21.32861137,146.4624939,QLD ,
LLANELLY,-36.7286318,143.827247,VIC ,
LLOWALONG,-37.9054185,147.0417314,VIC ,
LLOYD BAY,-12.98333333,143.4,QLD ,
LOAMSIDE,-27.665676,152.74153,QLD ,
LOBETHAL,-34.90455,138.87477,GA ,
LOCH GLEN,-37.0004167,147.1429167,VIC ,
LOCH LOMOND,-28.33055687,152.1933289,QLD ,
LOCH SPORT (LIONS PARK) NEIGHBOURHOOD SAFER PLACE,-38.0491832,147.5778767,VIC ,
LOCH SPORT,-38.04007,147.5918,GA ,
LOCH SPORT,-38.0537824,147.5838724,VIC ,
LOCH VALLEY,-37.8068142,146.008547,VIC ,
LOCH,-38.3637762,145.7283706,VIC ,
LOCH,-38.3691,145.70811,GA ,
LOCH,-38.3822084,145.660517,VIC ,
LOCHINGTON,-23.958334,147.410553,QLD ,
LOCHINVAR,-32.6987,151.45522,GA ,
LOCKHART RIVER (LOCKHART RIVER SHIRE),-13.01888847,143.2394409,QLD ,
LOCKHART RIVER,-12.78516042,143.3430503,QLD ,
LOCKHART RIVER,-12.786623,143.343968,GA ,
LOCKHART,-12.65722179,143.3283386,QLD ,
LOCKHART,-35.221116,146.7164095,GA ,
LOCKINGTON,-36.270794,144.5040102,VIC ,
LOCKINGTON,-36.27124,144.53729,GA ,
LOCKROSE (LOCKYER VALLEY REGIONAL COUNCIL),-27.48972321,152.4591675,QLD ,
LOCKROSE (SOMERSET REGIONAL COUNCIL),-27.48999977,152.4844513,QLD ,
LOCKSLEY,-36.8421985,145.320092,VIC ,
LOCKWOOD NORTH,-36.8006944,144.1609722,VIC ,
LOCKWOOD SOUTH,-36.8668436,144.147884,VIC ,
LOCKWOOD SOUTH,-36.9209622,144.1227989,VIC ,
LOCKWOOD,-36.8146578,144.1698735,VIC ,
LOCKYER WATERS,-27.45388985,152.4047089,QLD ,
LOCKYER,-27.50638962,152.0691681,QLD ,
LODDON VALE,-36.0007125,143.9481055,VIC ,
LOGAN CENTRAL,-27.64361191,153.1075134,QLD ,
LOGAN RESERVE,-27.71694565,153.1066742,QLD ,
LOGAN VILLAGE,-27.765902,153.109131,QLD ,
LOGAN VILLAGE,-27.78361,153.11889,QLD ,
LOGAN,-36.6039855,143.4944555,VIC ,
LOGAN,-36.6541887,143.4752353,VIC ,
LOGANHOLME,-27.68305397,153.1894379,QLD ,
LOGANLEA,-27.67527771,153.1338806,QLD ,
LOLOMA,-21.58333333,149.2333333,QLD ,
LONDONDERRY,-37.2248611,142.7304167,VIC ,
LONDRIGAN,-36.3427427,146.4435258,VIC ,
LONELY VALLEY,-21.18333333,148.6,QLD ,
LONESOME CREEK,-24.87841505,150.1071967,QLD ,
LONG BEACH,-35.70225,150.21554,GA ,
LONG FLAT,-26.26666641,152.6624908,QLD ,
LONG FOREST,-37.6580338,144.5057788,VIC ,
LONG GULLY,-36.7433945,144.258821,VIC ,
LONG HEATH,-37.4797222,145.8677778,VIC ,
LONG PLAINS,-35.42625,142.9234722,VIC ,
LONG POCKET,-12.7,143.2833333,QLD ,
LONG POCKET,-18.517626,145.97583,QLD ,
LONGERENONG,-36.6840232,142.3426064,VIC ,
LONGERENONG,-36.6911597,142.4028466,VIC ,
LONGFORD,-38.2088891,147.1136264,VIC ,
LONGFORD,-41.60512,147.11886,GA ,
LONGLEA,-36.7758925,144.429153,VIC ,
